"Year"	"Blah"	"Month"	"Date"	"SP"	"GS10"	"CPI"	"SP.1.Month.Ago"	"SP.7.Months.Ago"	"SP.13.Months.Ago"	"GS10.1.Month.Ago"	"GS10.7.Months.Ago"	"GS10.13.Months.Ago"	"Trailing.Earnings.Yield"	"Dividend.Yield"	"Dividend.Yield.1.Month.Ago"	"CPI.1.Month.Ago"	"CP.13.Months.Ago"	"SP.Change.7.1"	"SP.Change.13.7"	"SP.Change.1.0"	"GS10.NPV.Change.7.1"	"GS10.NPV.Change.13.7"	"GS10.NPV.Change.1.0"	"Log.SP.Change.1.0"	"Log.GS10.NPV.Change.1.0"	"SP.Return.1.0"	"GS10.Return.1.0"	"Log.SP.Return.1.0"	"Log.GS10.Return.1.0"
1991	11	11	"1991-11-01"	385.92	0.0742	137.8	386.88	379.68	307.12	0.0753	0.0804	0.0872	0.06810650512	0.03168195481	0.03167209471	137.4	133.5	1.01896333754741	1.23625944256317	0.997518610421836	1.03495891008047	1.04554634535663	1.00757814762187	-0.00248447332766183	0.00754957770841059	1.00015795164767	1.01385314762187	0.000157939174621648	0.0137580698503602
1991	12	12	"1991-12-01"	388.51	0.0709	137.9	385.92	377.99	315.29	0.0742	0.0807	0.0839	0.06491254753	0.03140202311	0.03168195481	137.8	133.8	1.02097939098918	1.19886453741	1.00671123548922	1.04477996322014	1.02140463018203	1.02308170006506	0.00668881540340736	0.0228193469917932	1.00935139839005	1.02926503339839	0.00930794475556496	0.0288449877291859
1992	1	1	"1992-1-01"	416.08	0.0703	138.1	388.51	378.29	328.75	0.0709	0.0828	0.0808	0.0650812621	0.02941741973	0.03140202311	137.9	133.8	1.02701631023818	1.15069201520913	1.07096342436488	1.08323400932551	0.986747687018249	1.00420831115953	0.0685586399626436	0.00419948098287133	1.07358025962405	1.01011664449286	0.0709990999798421	0.0100658137816493
1992	2	2	"1992-2-01"	412.56	0.0734	138.6	416.08	380.23	325.49	0.0703	0.0827	0.0809	0.0580431182	0.02976536746	0.02941741973	138.1	134.6	1.09428503800331	1.16817720974531	0.99154008844453	1.08697176396355	0.9880675735148	0.97856501572437	-0.00849589972211352	-0.0216680500770184	0.993991540088697	0.984423349057703	-0.00602658333894797	-0.0156992416712513
1992	3	3	"1992-3-01"	407.36	0.0754	139.3	412.56	389.4	362.26	0.0734	0.079	0.0785	0.05624798539	0.03024351925	0.02976536746	138.6	134.8	1.05947611710324	1.07491856677524	0.987395772736087	1.03872126191727	0.996629773665015	0.986296876519068	-0.0126843343736618	-0.0137978778942133	0.98987622002442	0.992413543185735	-0.0101753739488017	-0.00761538035541742
1992	4	4	"1992-4-01"	407.41	0.0748	139.5	407.36	387.2	372.28	0.0754	0.0765	0.0811	0.05363279604	0.03023980756	0.03024351925	139.3	135	1.05206611570248	1.04007736112603	1.00012274155538	1.00753671791451	1.0313596462201	1.00412221225364	0.000122734023252678	0.00411373921383607	1.00264303482621	1.01040554558697	0.00263954815191784	0.0103517805455854
1992	5	5	"1992-5-01"	414.81	0.0739	139.7	407.41	386.88	379.68	0.0748	0.0753	0.0804	0.05253234213	0.02970034474	0.03023980756	139.5	135.2	1.05306555004136	1.01896333754741	1.01816352077759	1.00343517687803	1.03495891008047	1.00620882160382	0.0180005346763419	0.00618962628353575	1.02068350474093	1.01244215493715	0.0204725055648088	0.0123653874402527
1992	6	6	"1992-6-01"	408.27	0.0726	140.2	414.81	385.92	377.99	0.0739	0.0742	0.0807	0.05130984166	0.03017610895	0.02970034474	139.7	135.6	1.07486007462687	1.02097939098918	0.984233745570261	1.00206960720127	1.04477996322014	1.00902192172944	-0.0158918638283005	0.00898146732916232	0.986708774298594	1.01518025506278	-0.0133803445887824	0.0150661879211557
1992	7	7	"1992-7-01"	415.05	0.0684	140.5	408.27	388.51	378.29	0.0726	0.0709	0.0828	0.04954895721	0.02973930852	0.03017610895	140.2	136	1.05086098169931	1.02701631023818	1.0166066573591	0.988202102353804	1.08323400932551	1.02971845888922	0.0164702746607087	0.0292854239928629	1.01912133310493	1.03576845888922	0.0189408179127122	0.0351436235778231
1992	8	8	"1992-8-01"	417.93	0.0659	140.9	415.05	416.08	380.23	0.0684	0.0703	0.0827	0.04707241911	0.02959036202	0.02973930852	140.5	136.2	0.997524514516439	1.09428503800331	1.00693892302132	1.0134440647356	1.08697176396355	1.01789662446146	0.00691495948519872	0.0177383652917218	1.00941719873132	1.02359662446146	0.00937313334764643	0.0233225275855351
1992	9	9	"1992-9-01"	418.48	0.0642	141.3	417.93	412.56	389.4	0.0659	0.0734	0.079	0.04602272727	0.02963104569	0.02959036202	140.9	136.6	1.01301628853985	1.05947611710324	1.00131600985811	1.05368987338438	1.03872126191727	1.01226689505723	0.00131514467611239	0.0121922663882574	1.00378187335978	1.0177585617239	0.00377474005590025	0.0176027207692962
1992	1	10	"1992-10-01"	412.5	0.0659	141.8	418.48	407.36	387.2	0.0642	0.0754	0.0765	0.04446675972	0.03002836364	0.02963104569	141.3	137.2	1.02729772191673	1.05206611570248	0.985710189256356	1.08081719096527	1.00753671791451	0.987830295366206	-0.01439289328762	-0.0122443618113858	0.988179443063856	0.993180295366206	-0.0118909751913774	-0.00684306508761598
