Year	Blah	Month	Date	SP	GS10	CPI	SP 1 Month Ago	SP 7 Months Ago	SP 13 Months Ago	GS10 1 Month Ago	GS10 7 Months Ago	GS10 13 Months Ago	Trailing Earnings Yield	Dividend Yield	Dividend Yield 1 Month Ago	CPI 1 Month Ago	CP 13 Months Ago
1871	1	1	1871-1-01	4.44	0.0532	12.46406116								0.05855855856			
1871	2	2	1871-2-01	4.5	0.05323333333	12.84464132	4.44			0.0532				0.05777777778	0.05855855856	12.46406116	
1871	3	3	1871-3-01	4.61	0.05326666667	13.0349719	4.5			0.05323333333				0.05639913232	0.05777777778	12.84464132	
1871	4	4	1871-4-01	4.74	0.0533	12.55922645	4.61			0.05326666667				0.05485232068	0.05639913232	13.0349719	
1871	5	5	1871-5-01	4.86	0.05333333333	12.27381157	4.74			0.0533				0.05349794239	0.05485232068	12.55922645	
1871	6	6	1871-6-01	4.82	0.05336666667	12.08348099	4.86			0.05333333333				0.05394190871	0.05349794239	12.27381157	
1871	7	7	1871-7-01	4.73	0.0534	12.08348099	4.82			0.05336666667				0.05496828753	0.05394190871	12.08348099	
1871	8	8	1871-8-01	4.79	0.05343333333	11.8932314	4.73	4.44		0.0534	0.0532			0.05427974948	0.05496828753	12.08348099	
1871	9	9	1871-9-01	4.84	0.05346666667	12.17864628	4.79	4.5		0.05343333333	0.05323333333			0.05371900826	0.05427974948	11.8932314	
1871	1	10	1871-10-01	4.59	0.0535	12.36889587	4.84	4.61		0.05346666667	0.05326666667			0.05664488017	0.05371900826	12.17864628	
1871	11	11	1871-11-01	4.64	0.05353333333	12.36889587	4.59	4.74		0.0535	0.0533			0.05603448276	0.05664488017	12.36889587	
1871	12	12	1871-12-01	4.74	0.05356666667	12.65439174	4.64	4.86		0.05353333333	0.05333333333			0.05485232068	0.05603448276	12.36889587	
1872	1	1	1872-1-01	4.86	0.0536	12.65439174	4.74	4.82		0.05356666667	0.05336666667		0.09009009009	0.05417695473	0.05485232068	12.65439174	
1872	2	2	1872-2-01	4.88	0.05378333333	12.65439174	4.86	4.73	4.44	0.0536	0.0534	0.0532	0.08888888889	0.05465163934	0.05417695473	12.65439174	12.46406116
1872	3	3	1872-3-01	5.04	0.05396666667	12.84464132	4.88	4.79	4.5	0.05378333333	0.05343333333	0.05323333333	0.08676789588	0.05357142857	0.05465163934	12.65439174	12.84464132
1872	4	4	1872-4-01	5.18	0.05415	13.13013719	5.04	4.84	4.61	0.05396666667	0.05346666667	0.05326666667	0.08438818565	0.05276061776	0.05357142857	12.84464132	13.0349719
1872	5	5	1872-5-01	5.18	0.05433333333	13.13013719	5.18	4.59	4.74	0.05415	0.0535	0.0533	0.08230452675	0.05341698842	0.05276061776	13.13013719	12.55922645
1872	6	6	1872-6-01	5.13	0.05451666667	13.0349719	5.18	4.64	4.86	0.05433333333	0.05353333333	0.05333333333	0.08298755187	0.05458089669	0.05341698842	13.13013719	12.27381157
1872	7	7	1872-7-01	5.1	0.0547	12.84464132	5.13	4.74	4.82	0.05451666667	0.05356666667	0.05336666667	0.08456659619	0.05554901961	0.05458089669	13.0349719	12.08348099
1872	8	8	1872-8-01	5.04	0.05488333333	12.93980661	5.1	4.86	4.73	0.0547	0.0536	0.0534	0.08350730689	0.05688492063	0.05554901961	12.84464132	12.08348099
1872	9	9	1872-9-01	4.95	0.05506666667	13.0349719	5.04	4.88	4.79	0.05488333333	0.05378333333	0.05343333333	0.0826446281	0.05858585859	0.05688492063	12.93980661	11.8932314
1872	1	10	1872-10-01	4.97	0.05525	12.74947603	4.95	5.04	4.84	0.05506666667	0.05396666667	0.05346666667	0.0871459695	0.05901408451	0.05858585859	13.0349719	12.17864628
1872	11	11	1872-11-01	4.95	0.05543333333	13.13013719	4.97	5.18	4.59	0.05525	0.05415	0.0535	0.08620689655	0.05993939394	0.05901408451	12.74947603	12.36889587
1872	12	12	1872-12-01	5.07	0.05561666667	12.93980661	4.95	5.18	4.64	0.05543333333	0.05433333333	0.05353333333	0.08438818565	0.05917159763	0.05993939394	13.13013719	12.36889587
1873	1	1	1873-1-01	5.11	0.0558	12.93980661	5.07	5.13	4.74	0.05561666667	0.05451666667	0.05356666667	0.08281893004	0.05919765166	0.05917159763	12.93980661	12.65439174
1873	2	2	1873-2-01	5.15	0.05570833333	13.22522149	5.11	5.1	4.86	0.0558	0.0547	0.0536	0.08299180328	0.05922330097	0.05919765166	12.93980661	12.65439174
1873	3	3	1873-3-01	5.11	0.05561666667	13.22522149	5.15	5.04	4.88	0.05570833333	0.05488333333	0.05378333333	0.0808531746	0.06017612524	0.05922330097	13.22522149	12.65439174
1873	4	4	1873-4-01	5.04	0.055525	13.22522149	5.11	4.95	5.04	0.05561666667	0.05506666667	0.05396666667	0.07915057915	0.06150793651	0.06017612524	13.22522149	12.84464132
1873	5	5	1873-5-01	5.05	0.05543333333	12.93980661	5.04	4.97	5.18	0.055525	0.05525	0.05415	0.07963320463	0.06188118812	0.06150793651	13.22522149	13.13013719
1873	6	6	1873-6-01	4.98	0.05534166667	12.55922645	5.05	4.95	5.18	0.05543333333	0.05543333333	0.05433333333	0.08089668616	0.06325301205	0.06188118812	12.93980661	13.13013719
1873	7	7	1873-7-01	4.97	0.05525	12.55922645	4.98	5.07	5.13	0.05534166667	0.05561666667	0.05451666667	0.0818627451	0.0638832998	0.06325301205	12.55922645	13.0349719
1873	8	8	1873-8-01	4.97	0.05515833333	12.55922645	4.97	5.11	5.1	0.05525	0.0558	0.0547	0.08333333333	0.06438631791	0.0638832998	12.55922645	12.84464132
1873	9	9	1873-9-01	4.59	0.05506666667	12.55922645	4.97	5.15	5.04	0.05515833333	0.05570833333	0.05488333333	0.08535353535	0.07026143791	0.06438631791	12.55922645	12.93980661
1873	1	10	1873-10-01	4.19	0.054975	12.27381157	4.59	5.11	4.95	0.05506666667	0.05561666667	0.05506666667	0.08551307847	0.07756563246	0.07026143791	12.55922645	13.0349719
1873	11	11	1873-11-01	4.04	0.05488333333	11.8932314	4.19	5.04	4.97	0.054975	0.055525	0.05525	0.08636363636	0.08106435644	0.07756563246	12.27381157	12.74947603
1873	12	12	1873-12-01	4.42	0.05479166667	12.17864628	4.04	5.05	4.95	0.05488333333	0.05543333333	0.05543333333	0.08481262327	0.07466063348	0.08106435644	11.8932314	13.13013719
1874	1	1	1874-1-01	4.66	0.0547	12.36889587	4.42	4.98	5.07	0.05479166667	0.05534166667	0.05561666667	0.08463796477	0.07081545064	0.07466063348	12.17864628	12.93980661
1874	2	2	1874-2-01	4.8	0.05436666667	12.36889587	4.66	4.97	5.11	0.0547	0.05525	0.0558	0.08446601942	0.06875	0.07081545064	12.36889587	12.93980661
1874	3	3	1874-3-01	4.73	0.05403333333	12.36889587	4.8	4.97	5.15	0.05436666667	0.05515833333	0.05570833333	0.08561643836	0.06976744186	0.06875	12.36889587	13.22522149
1874	4	4	1874-4-01	4.6	0.0537	12.17864628	4.73	4.59	5.11	0.05403333333	0.05506666667	0.05561666667	0.0873015873	0.07173913043	0.06976744186	12.36889587	13.22522149
1874	5	5	1874-5-01	4.48	0.05336666667	12.08348099	4.6	4.19	5.04	0.0537	0.054975	0.055525	0.08762376238	0.07366071429	0.07173913043	12.17864628	13.22522149
1874	6	6	1874-6-01	4.46	0.05303333333	11.79806612	4.48	4.04	5.05	0.05336666667	0.05488333333	0.05543333333	0.08935742972	0.07399103139	0.07366071429	12.08348099	12.93980661
1874	7	7	1874-7-01	4.46	0.0527	11.8932314	4.46	4.42	4.98	0.05303333333	0.05479166667	0.05534166667	0.09004024145	0.07399103139	0.07399103139	11.79806612	12.55922645
1874	8	8	1874-8-01	4.47	0.05236666667	11.79806612	4.46	4.66	4.97	0.0527	0.0547	0.05525	0.09054325956	0.07382550336	0.07399103139	11.8932314	12.55922645
1874	9	9	1874-9-01	4.54	0.05203333333	11.79806612	4.47	4.8	4.97	0.05236666667	0.05436666667	0.05515833333	0.098583878	0.07268722467	0.07382550336	11.79806612	12.55922645
1874	1	10	1874-10-01	4.53	0.0517	11.60773554	4.54	4.73	4.59	0.05203333333	0.05403333333	0.05506666667	0.1085918854	0.07284768212	0.07268722467	11.79806612	12.55922645
1874	11	11	1874-11-01	4.57	0.05136666667	11.51265124	4.53	4.6	4.19	0.0517	0.0537	0.054975	0.1132425743	0.07221006565	0.07284768212	11.60773554	12.27381157
1874	12	12	1874-12-01	4.54	0.05103333333	11.51265124	4.57	4.48	4.04	0.05136666667	0.05336666667	0.05488333333	0.1040723982	0.07268722467	0.07221006565	11.51265124	11.8932314
1875	1	1	1875-1-01	4.54	0.0507	11.51265124	4.54	4.46	4.42	0.05103333333	0.05303333333	0.05479166667	0.09871244635	0.07213656388	0.07268722467	11.51265124	12.17864628
1875	2	2	1875-2-01	4.53	0.0503	11.51265124	4.54	4.46	4.66	0.0507	0.0527	0.0547	0.09583333333	0.07174392936	0.07213656388	11.51265124	12.36889587
1875	3	3	1875-3-01	4.59	0.0499	11.51265124	4.53	4.47	4.8	0.0503	0.05236666667	0.05436666667	0.09725158562	0.07026143791	0.07174392936	11.51265124	12.36889587
1875	4	4	1875-4-01	4.65	0.0495	11.60773554	4.59	4.54	4.73	0.0499	0.05203333333	0.05403333333	0.1	0.0688172043	0.07026143791	11.51265124	12.36889587
1875	5	5	1875-5-01	4.47	0.0491	11.32232066	4.65	4.53	4.6	0.0495	0.0517	0.0537	0.1026785714	0.07102908277	0.0688172043	11.60773554	12.17864628
1875	6	6	1875-6-01	4.38	0.0487	11.13207107	4.47	4.57	4.48	0.0491	0.05136666667	0.05336666667	0.1031390135	0.07191780822	0.07102908277	11.32232066	12.08348099
1875	7	7	1875-7-01	4.39	0.0483	11.13207107	4.38	4.54	4.46	0.0487	0.05103333333	0.05303333333	0.1031390135	0.07118451025	0.07191780822	11.13207107	11.79806612
1875	8	8	1875-8-01	4.41	0.0479	11.22715537	4.39	4.54	4.46	0.0483	0.0507	0.0527	0.1029082774	0.07029478458	0.07118451025	11.13207107	11.8932314
1875	9	9	1875-9-01	4.37	0.0475	11.13207107	4.41	4.53	4.47	0.0479	0.0503	0.05236666667	0.1013215859	0.07036613272	0.07029478458	11.22715537	11.79806612
1875	1	10	1875-10-01	4.3	0.0471	11.13207107	4.37	4.59	4.54	0.0475	0.0499	0.05203333333	0.1015452539	0.07093023256	0.07036613272	11.13207107	11.79806612
1875	11	11	1875-11-01	4.37	0.0467	11.03690579	4.3	4.65	4.53	0.0471	0.0495	0.0517	0.1006564551	0.06922196796	0.07093023256	11.13207107	11.60773554
1875	12	12	1875-12-01	4.37	0.0463	10.9417405	4.37	4.47	4.57	0.0467	0.0491	0.05136666667	0.1013215859	0.06864988558	0.06922196796	11.03690579	11.51265124
1876	1	1	1876-1-01	4.46	0.0459	10.84657521	4.37	4.38	4.54	0.0463	0.0487	0.05103333333	0.09949339207	0.06726457399	0.06864988558	10.9417405	11.51265124
1876	2	2	1876-2-01	4.52	0.04578333333	10.84657521	4.46	4.39	4.54	0.0459	0.0483	0.0507	0.09785871965	0.06637168142	0.06726457399	10.84657521	11.51265124
1876	3	3	1876-3-01	4.51	0.04566666667	10.84657521	4.52	4.41	4.53	0.04578333333	0.0479	0.0503	0.09477124183	0.06651884701	0.06637168142	10.84657521	11.51265124
1876	4	4	1876-4-01	4.34	0.04555	10.75149091	4.51	4.37	4.59	0.04566666667	0.0475	0.0499	0.09176344086	0.06912442396	0.06651884701	10.84657521	11.51265124
1876	5	5	1876-5-01	4.18	0.04543333333	10.37091074	4.34	4.3	4.65	0.04555	0.0471	0.0495	0.09357941834	0.07177033493	0.06912442396	10.75149091	11.60773554
1876	6	6	1876-6-01	4.15	0.04531666667	10.08541488	4.18	4.37	4.47	0.04543333333	0.0467	0.0491	0.09360730594	0.07228915663	0.07177033493	10.37091074	11.32232066
1876	7	7	1876-7-01	4.1	0.0452	10.08541488	4.15	4.37	4.38	0.04531666667	0.0463	0.0487	0.09150341686	0.07317073171	0.07228915663	10.08541488	11.13207107
1876	8	8	1876-8-01	3.93	0.04508333333	10.18058017	4.1	4.46	4.39	0.0452	0.0459	0.0483	0.08918367347	0.07633587786	0.07317073171	10.08541488	11.13207107
1876	9	9	1876-9-01	3.69	0.04496666667	10.27574545	3.93	4.52	4.41	0.04508333333	0.04578333333	0.0479	0.0881006865	0.08130081301	0.07633587786	10.18058017	11.22715537
1876	1	10	1876-10-01	3.67	0.04485	10.46599504	3.69	4.51	4.37	0.04496666667	0.04566666667	0.0475	0.08760465116	0.08174386921	0.08130081301	10.27574545	11.13207107
1876	11	11	1876-11-01	3.6	0.04473333333	10.56116033	3.67	4.34	4.3	0.04485	0.04555	0.0471	0.0842791762	0.08333333333	0.08174386921	10.46599504	11.13207107
1876	12	12	1876-12-01	3.58	0.04461666667	10.75149091	3.6	4.18	4.37	0.04473333333	0.04543333333	0.0467	0.0823798627	0.08379888268	0.08333333333	10.56116033	11.03690579
1877	1	1	1877-1-01	3.55	0.0445	10.9417405	3.58	4.15	4.37	0.04461666667	0.04531666667	0.0463	0.07921524664	0.08191549296	0.08379888268	10.75149091	10.9417405
1877	2	2	1877-2-01	3.34	0.04440833333	10.65632562	3.55	4.1	4.46	0.0445	0.0452	0.0459	0.07670353982	0.08434131737	0.08191549296	10.9417405	10.84657521
1877	3	3	1877-3-01	3.17	0.04431666667	10.18058017	3.34	3.93	4.52	0.04440833333	0.04508333333	0.04578333333	0.07538802661	0.08596214511	0.08434131737	10.65632562	10.84657521
1877	4	4	1877-4-01	2.94	0.044225	10.46599504	3.17	3.69	4.51	0.04431666667	0.04496666667	0.04566666667	0.07679723502	0.08955782313	0.08596214511	10.18058017	10.84657521
1877	5	5	1877-5-01	2.94	0.04413333333	10.65632562	2.94	3.67	4.34	0.044225	0.04485	0.04555	0.07815789474	0.08646258503	0.08955782313	10.46599504	10.75149091
1877	6	6	1877-6-01	2.73	0.04404166667	10.08541488	2.94	3.6	4.18	0.04413333333	0.04473333333	0.04543333333	0.07710843373	0.08974358974	0.08646258503	10.65632562	10.37091074
1877	7	7	1877-7-01	2.85	0.04395	10.18058017	2.73	3.58	4.15	0.04404166667	0.04461666667	0.04531666667	0.07641463415	0.08273684211	0.08974358974	10.08541488	10.08541488
1877	8	8	1877-8-01	3.05	0.04385833333	9.8	2.85	3.55	4.1	0.04395	0.0445	0.0452	0.07804071247	0.07432786885	0.08273684211	10.18058017	10.08541488
1877	9	9	1877-9-01	3.24	0.04376666667	9.704834711	3.05	3.34	3.93	0.04385833333	0.04440833333	0.04508333333	0.08130081301	0.06712962963	0.07432786885	9.8	10.18058017
1877	1	10	1877-10-01	3.31	0.043675	9.704834711	3.24	3.17	3.69	0.04376666667	0.04431666667	0.04496666667	0.07991825613	0.0629305136	0.06712962963	9.704834711	10.27574545
1877	11	11	1877-11-01	3.26	0.04358333333	9.514585124	3.31	2.94	3.67	0.043675	0.044225	0.04485	0.07963888889	0.06110429448	0.0629305136	9.704834711	10.46599504
1877	12	12	1877-12-01	3.25	0.04349166667	9.514585124	3.26	2.94	3.6	0.04358333333	0.04413333333	0.04473333333	0.0782122905	0.05846153846	0.06110429448	9.514585124	10.56116033
1878	1	1	1878-1-01	3.25	0.0434	9.229089256	3.25	2.73	3.58	0.04349166667	0.04404166667	0.04461666667	0.07935211268	0.05821538462	0.05846153846	9.514585124	10.75149091
1878	2	2	1878-2-01	3.18	0.0433	9.134004959	3.25	2.85	3.55	0.0434	0.04395	0.0445	0.08482035928	0.05921383648	0.05821538462	9.229089256	10.9417405
1878	3	3	1878-3-01	3.24	0.0432	8.94367438	3.18	3.05	3.34	0.0433	0.04385833333	0.04440833333	0.08990536278	0.05787037037	0.05921383648	9.134004959	10.65632562
1878	4	4	1878-4-01	3.33	0.0431	8.848509091	3.24	3.24	3.17	0.0432	0.04376666667	0.04431666667	0.0975170068	0.05606606607	0.05787037037	8.94367438	10.18058017
1878	5	5	1878-5-01	3.34	0.043	8.563094215	3.33	3.31	2.94	0.0431	0.043675	0.044225	0.09806122449	0.05562874251	0.05606606607	8.848509091	10.46599504
1878	6	6	1878-6-01	3.41	0.0429	8.372844628	3.34	3.26	2.94	0.043	0.04358333333	0.04413333333	0.1062271062	0.05425219941	0.05562874251	8.563094215	10.65632562
1878	7	7	1878-7-01	3.48	0.0428	8.467928926	3.41	3.25	2.73	0.0429	0.04349166667	0.04404166667	0.1023508772	0.05293103448	0.05425219941	8.372844628	10.08541488
1878	8	8	1878-8-01	3.45	0.0427	8.563094215	3.48	3.25	2.85	0.0428	0.0434	0.04395	0.09616393443	0.05313043478	0.05293103448	8.467928926	10.18058017
1878	9	9	1878-9-01	3.52	0.0426	8.563094215	3.45	3.18	3.05	0.0427	0.0433	0.04385833333	0.09104938272	0.05184659091	0.05313043478	8.563094215	9.8
1878	1	10	1878-10-01	3.48	0.0425	8.467928926	3.52	3.24	3.24	0.0426	0.0432	0.04376666667	0.08963746224	0.05221264368	0.05184659091	8.563094215	9.704834711
1878	11	11	1878-11-01	3.47	0.0424	8.372844628	3.48	3.33	3.31	0.0425	0.0431	0.043675	0.09150306748	0.0521037464	0.05221264368	8.467928926	9.704834711
1878	12	12	1878-12-01	3.45	0.0423	8.18251405	3.47	3.34	3.26	0.0424	0.043	0.04358333333	0.09230769231	0.05217391304	0.0521037464	8.372844628	9.514585124
1879	1	1	1879-1-01	3.58	0.0422	8.277679339	3.45	3.41	3.25	0.0423	0.0429	0.04349166667	0.09255384615	0.05075418994	0.05217391304	8.18251405	9.514585124
1879	2	2	1879-2-01	3.71	0.04203333333	8.372844628	3.58	3.48	3.25	0.0422	0.0428	0.0434	0.09487421384	0.04940700809	0.05075418994	8.277679339	9.229089256
1879	3	3	1879-3-01	3.65	0.04186666667	8.277679339	3.71	3.45	3.18	0.04203333333	0.0427	0.0433	0.09336419753	0.05068493151	0.04940700809	8.372844628	9.134004959
1879	4	4	1879-4-01	3.77	0.0417	8.18251405	3.65	3.52	3.24	0.04186666667	0.0426	0.0432	0.09108108108	0.04952254642	0.05068493151	8.277679339	8.94367438
1879	5	5	1879-5-01	3.94	0.04153333333	8.18251405	3.77	3.48	3.33	0.0417	0.0425	0.0431	0.09107784431	0.04779187817	0.04952254642	8.18251405	8.848509091
1879	6	6	1879-6-01	3.96	0.04136666667	8.087381157	3.94	3.47	3.34	0.04153333333	0.0424	0.043	0.08944281525	0.04797979798	0.04779187817	8.18251405	8.563094215
1879	7	7	1879-7-01	4.04	0.0412	8.18251405	3.96	3.45	3.41	0.04136666667	0.0423	0.0429	0.08787356322	0.04745049505	0.04797979798	8.087381157	8.372844628
1879	8	8	1879-8-01	4.07	0.04103333333	8.18251405	4.04	3.58	3.48	0.0412	0.0422	0.0428	0.08889855072	0.04749385749	0.04745049505	8.18251405	8.467928926
1879	9	9	1879-9-01	4.22	0.04086666667	8.467928926	4.07	3.71	3.45	0.04103333333	0.04203333333	0.0427	0.08735795455	0.04620853081	0.04749385749	8.18251405	8.563094215
1879	1	10	1879-10-01	4.68	0.0407	8.94367438	4.22	3.65	3.52	0.04086666667	0.04186666667	0.0426	0.08859195402	0.04202991453	0.04620853081	8.467928926	8.563094215
1879	11	11	1879-11-01	4.93	0.04053333333	9.419419835	4.68	3.77	3.48	0.0407	0.0417	0.0425	0.08910662824	0.04022312373	0.04202991453	8.94367438	8.467928926
1879	12	12	1879-12-01	4.92	0.04036666667	9.704834711	4.93	3.94	3.47	0.04053333333	0.04153333333	0.0424	0.08985507246	0.0406504065	0.04022312373	9.419419835	8.372844628
1880	1	1	1880-1-01	5.11	0.0402	9.990330579	4.92	3.96	3.45	0.04036666667	0.04136666667	0.0423	0.0882122905	0.04011741683	0.0406504065	9.704834711	8.18251405
1880	2	2	1880-2-01	5.2	0.03993333333	9.990330579	5.11	4.04	3.58	0.0402	0.0412	0.0422	0.0867115903	0.04038461538	0.04011741683	9.990330579	8.277679339
1880	3	3	1880-3-01	5.3	0.03966666667	10.08541488	5.2	4.07	3.71	0.03993333333	0.04103333333	0.04203333333	0.0897260274	0.04056603774	0.04038461538	9.990330579	8.372844628
1880	4	4	1880-4-01	5.18	0.0394	9.704834711	5.3	4.22	3.65	0.03966666667	0.04086666667	0.04186666667	0.08840848806	0.04247104247	0.04056603774	10.08541488	8.277679339
1880	5	5	1880-5-01	4.77	0.03913333333	9.419419835	5.18	4.68	3.77	0.0394	0.0407	0.0417	0.08609137056	0.04716981132	0.04247104247	9.704834711	8.18251405
1880	6	6	1880-6-01	4.79	0.03886666667	9.229089256	4.77	4.93	3.94	0.03913333333	0.04053333333	0.04153333333	0.08712121212	0.04801670146	0.04716981132	9.419419835	8.18251405
1880	7	7	1880-7-01	5.01	0.0386	9.229089256	4.79	4.92	3.96	0.03886666667	0.04036666667	0.04136666667	0.08683168317	0.04690618762	0.04801670146	9.229089256	8.087381157
1880	8	8	1880-8-01	5.19	0.03833333333	9.229089256	5.01	5.11	4.04	0.0386	0.0402	0.0412	0.08764127764	0.04624277457	0.04690618762	9.229089256	8.18251405
1880	9	9	1880-9-01	5.18	0.03806666667	9.324254545	5.19	5.2	4.07	0.03833333333	0.03993333333	0.04103333333	0.08590047393	0.0472972973	0.04624277457	9.229089256	8.18251405
1880	1	10	1880-10-01	5.33	0.0378	9.324254545	5.18	5.3	4.22	0.03806666667	0.03966666667	0.04086666667	0.0786965812	0.0469043152	0.0472972973	9.324254545	8.467928926
1880	11	11	1880-11-01	5.61	0.03753333333	9.419419835	5.33	5.18	4.68	0.0378	0.0394	0.0407	0.07590263692	0.04545454545	0.0469043152	9.324254545	8.94367438
1880	12	12	1880-12-01	5.84	0.03726666667	9.514585124	5.61	4.77	4.93	0.03753333333	0.03913333333	0.04053333333	0.07723577236	0.04452054795	0.04545454545	9.419419835	9.419419835
1881	1	1	1881-1-01	6.19	0.037	9.419419835	5.84	4.79	4.92	0.03726666667	0.03886666667	0.04036666667	0.07616438356	0.04281098546	0.04452054795	9.514585124	9.704834711
1881	2	2	1881-2-01	6.17	0.03693333333	9.514585124	6.19	5.01	5.11	0.037	0.0386	0.0402	0.07659615385	0.04376012966	0.04281098546	9.419419835	9.990330579
1881	3	3	1881-3-01	6.24	0.03686666667	9.514585124	6.17	5.19	5.2	0.03693333333	0.03833333333	0.03993333333	0.07688679245	0.04407051282	0.04376012966	9.514585124	9.990330579
1881	4	4	1881-4-01	6.22	0.0368	9.609669421	6.24	5.18	5.3	0.03686666667	0.03806666667	0.03966666667	0.08044401544	0.04501607717	0.04407051282	9.514585124	10.08541488
1881	5	5	1881-5-01	6.5	0.03673333333	9.514585124	6.22	5.33	5.18	0.0368	0.0378	0.0394	0.08926624738	0.04384615385	0.04501607717	9.609669421	9.704834711
1881	6	6	1881-6-01	6.58	0.03666666667	9.514585124	6.5	5.61	4.77	0.03673333333	0.03753333333	0.03913333333	0.09081419624	0.04407294833	0.04384615385	9.514585124	9.419419835
1881	7	7	1881-7-01	6.35	0.0366	9.609669421	6.58	5.84	4.79	0.03666666667	0.03726666667	0.03886666667	0.08866267465	0.04645669291	0.04407294833	9.514585124	9.229089256
1881	8	8	1881-8-01	6.2	0.03653333333	9.8	6.35	6.19	5.01	0.0366	0.037	0.0386	0.08734104046	0.04838709677	0.04645669291	9.609669421	9.229089256
1881	9	9	1881-9-01	6.25	0.03646666667	10.18058017	6.2	6.17	5.19	0.03653333333	0.03693333333	0.03833333333	0.08928571429	0.0488	0.04838709677	9.8	9.229089256
1881	1	10	1881-10-01	6.15	0.0364	10.27574545	6.25	6.24	5.18	0.03646666667	0.03686666667	0.03806666667	0.08849906191	0.05040650407	0.0488	10.18058017	9.324254545
1881	11	11	1881-11-01	6.19	0.03633333333	10.18058017	6.15	6.22	5.33	0.0364	0.0368	0.0378	0.08570409982	0.05088852989	0.05040650407	10.27574545	9.324254545
1881	12	12	1881-12-01	6.01	0.03626666667	10.18058017	6.19	6.5	5.61	0.03633333333	0.03673333333	0.03753333333	0.08390410959	0.05324459235	0.05088852989	10.18058017	9.419419835
1882	1	1	1882-1-01	5.92	0.0362	10.18058017	6.01	6.58	5.84	0.03626666667	0.03666666667	0.03726666667	0.07848142165	0.05405405405	0.05324459235	10.18058017	9.514585124
1882	2	2	1882-2-01	5.79	0.03620833333	10.27574545	5.92	6.35	6.19	0.0362	0.0366	0.037	0.0780713128	0.05526770294	0.05405405405	10.18058017	9.419419835
1882	3	3	1882-3-01	5.78	0.03621666667	10.27574545	5.79	6.2	6.17	0.03620833333	0.03653333333	0.03693333333	0.0765224359	0.0553633218	0.05526770294	10.27574545	9.514585124
1882	4	4	1882-4-01	5.78	0.036225	10.37091074	5.78	6.25	6.24	0.03621666667	0.03646666667	0.03686666667	0.07609324759	0.0553633218	0.0553633218	10.27574545	9.514585124
1882	5	5	1882-5-01	5.71	0.03623333333	10.46599504	5.78	6.15	6.22	0.036225	0.0364	0.0368	0.07218461538	0.05604203152	0.0553633218	10.37091074	9.609669421
1882	6	6	1882-6-01	5.68	0.03624166667	10.56116033	5.71	6.19	6.5	0.03623333333	0.03633333333	0.03673333333	0.07066869301	0.05633802817	0.05604203152	10.46599504	9.514585124
1882	7	7	1882-7-01	6	0.03625	10.46599504	5.68	6.01	6.58	0.03624166667	0.03626666667	0.03666666667	0.07256692913	0.05333333333	0.05633802817	10.56116033	9.514585124
1882	8	8	1882-8-01	6.18	0.03625833333	10.56116033	6	5.92	6.35	0.03625	0.0362	0.0366	0.07366129032	0.05177993528	0.05333333333	10.46599504	9.609669421
1882	9	9	1882-9-01	6.24	0.03626666667	10.27574545	6.18	5.79	6.2	0.03625833333	0.03620833333	0.03653333333	0.0724	0.05128205128	0.05177993528	10.56116033	9.8
1882	1	10	1882-10-01	6.07	0.036275	10.18058017	6.24	5.78	6.25	0.03626666667	0.03621666667	0.03646666667	0.07289430894	0.05271828666	0.05128205128	10.27574545	10.18058017
1882	11	11	1882-11-01	5.81	0.03628333333	10.08541488	6.07	5.78	6.15	0.036275	0.036225	0.0364	0.07176090468	0.05507745267	0.05271828666	10.18058017	10.27574545
1882	12	12	1882-12-01	5.84	0.03629166667	9.990330579	5.81	5.71	6.19	0.03628333333	0.03623333333	0.03633333333	0.07321131448	0.05479452055	0.05507745267	10.08541488	10.18058017
1883	1	1	1883-1-01	5.81	0.0363	9.990330579	5.84	5.68	6.01	0.03629166667	0.03624166667	0.03626666667	0.07418918919	0.0552151463	0.05479452055	9.990330579	10.18058017
1883	2	2	1883-2-01	5.68	0.03629166667	10.08541488	5.81	6	5.92	0.0363	0.03625	0.0362	0.07569948187	0.05663732394	0.0552151463	9.990330579	10.18058017
1883	3	3	1883-3-01	5.75	0.03628333333	9.990330579	5.68	6.18	5.79	0.03629166667	0.03625833333	0.03620833333	0.07569204152	0.05608695652	0.05663732394	10.08541488	10.27574545
1883	4	4	1883-4-01	5.87	0.036275	9.895165289	5.75	6.24	5.78	0.03628333333	0.03626666667	0.03621666667	0.07555363322	0.05507666099	0.05608695652	9.990330579	10.27574545
1883	5	5	1883-5-01	5.77	0.03626666667	9.8	5.87	6.07	5.78	0.036275	0.036275	0.036225	0.07632224168	0.05618717504	0.05507666099	9.895165289	10.37091074
1883	6	6	1883-6-01	5.82	0.03625833333	9.514585124	5.77	5.81	5.71	0.03626666667	0.03628333333	0.03623333333	0.07658450704	0.0558419244	0.05618717504	9.8	10.46599504
1883	7	7	1883-7-01	5.73	0.03625	9.324254545	5.82	5.84	5.68	0.03625833333	0.03629166667	0.03624166667	0.07236666667	0.05685863874	0.0558419244	9.514585124	10.56116033
1883	8	8	1883-8-01	5.47	0.03624166667	9.324254545	5.73	5.81	6	0.03625	0.0363	0.03625	0.07011326861	0.05972577697	0.05685863874	9.324254545	10.46599504
